# OCP data for Sony Graphite negative electrode, delithiation
# sto,ocp
0.935126,0.081838
0.935071,0.081838
0.935017,0.081838
0.934962,0.081838
0.934908,0.081838
0.934854,0.081838
0.934799,0.081838
0.934745,0.081838
0.934690,0.081838
0.934636,0.081838
0.934581,0.082029
0.934527,0.081838
0.934473,0.082029
0.934418,0.082029
0.934364,0.082029
0.934309,0.082029
0.934255,0.082029
0.934201,0.082029
0.934146,0.082029
0.934092,0.082220
0.934037,0.082029
0.933983,0.082220
0.933928,0.082220
0.933874,0.082220
0.933820,0.082220
0.933765,0.082220
0.933711,0.082220
0.933656,0.082220
0.933602,0.082220
0.933547,0.082220
0.933493,0.082411
0.933439,0.082220
0.933384,0.082220
0.933330,0.082411
0.933275,0.082411
0.933221,0.082220
0.933166,0.082411
0.933112,0.082411
0.933058,0.082411
0.933003,0.082411
0.932949,0.082411
0.932894,0.082411
0.932840,0.082411
0.932785,0.082602
0.932731,0.082602
0.932677,0.082602
0.932622,0.082602
0.932568,0.082602
0.932513,0.082602
0.932459,0.082602
0.932404,0.082602
0.932350,0.082602
0.932296,0.082602
0.932241,0.082602
0.932187,0.082792
0.932132,0.082602
0.932078,0.082602
0.932024,0.082792
0.931969,0.082792
0.931915,0.082792
0.931860,0.082792
0.931806,0.082792
0.931751,0.082792
0.931697,0.082792
0.931643,0.082792
0.931588,0.082983
0.931534,0.082983
0.931479,0.082983
0.931425,0.082792
0.931370,0.082983
0.931316,0.082983
0.931262,0.082983
0.931207,0.082983
0.931153,0.082983
0.931098,0.082983
0.931044,0.082983
0.930989,0.082983
0.930935,0.082983
0.930881,0.082983
0.930826,0.083174
0.930772,0.082983
0.930717,0.082983
0.930663,0.083174
0.930608,0.083174
0.930554,0.083174
0.930500,0.083174
0.930445,0.083174
0.930391,0.083174
0.930336,0.083174
0.930282,0.083174
0.930228,0.083174
0.930173,0.083174
0.930119,0.083365
0.930064,0.083365
0.930010,0.083365
0.929955,0.083365
0.929901,0.083365
0.929847,0.083365
0.929792,0.083365
0.929738,0.083365
0.929683,0.083365
0.929629,0.083365
0.929574,0.083365
0.929520,0.083365
0.929466,0.083365
0.929411,0.083365
0.929357,0.083365
0.929302,0.083365
0.929248,0.083365
0.929193,0.083365
0.929139,0.083555
0.929085,0.083555
0.929030,0.083555
0.928976,0.083555
0.928921,0.083555
0.928867,0.083555
0.928812,0.083555
0.928758,0.083555
0.928704,0.083555
0.928649,0.083555
0.928595,0.083746
0.928540,0.083746
0.928486,0.083746
0.928431,0.083746
0.928377,0.083746
0.928323,0.083746
0.928268,0.083746
0.928214,0.083746
0.928159,0.083746
0.928105,0.083746
0.928051,0.083746
0.927996,0.083746
0.927942,0.083746
0.927887,0.083746
0.927833,0.083746
0.927778,0.083746
0.927724,0.083746
0.927670,0.083746
0.927615,0.083746
0.927561,0.083746
0.927506,0.083746
0.927452,0.083937
0.927397,0.083937
0.927343,0.083937
0.927289,0.083937
0.927234,0.083937
0.927180,0.083937
0.927125,0.083937
0.927071,0.083937
0.927016,0.083937
0.926962,0.083937
0.926908,0.083937
0.926853,0.083937
0.926799,0.083937
0.926744,0.084128
0.926690,0.084128
0.926635,0.084128
0.926581,0.083937
0.926527,0.084128
0.926472,0.084128
0.926418,0.084128
0.926363,0.084128
